time,label,name,painter,pigment,tag,attribute,img_src
洛可可藝術,Boucher029,小術士(化學寓言) The Little Alchemist. Or An Allegory Of Chemistry,布雪 Francois Boucher,油彩．畫布 Oil on Canvas,#小術士#化學寓言#The#Little#Alchemist.#Allegory#Chemistry#Boucher029,孩童,https://www.ss.net.tw/images/product_images/popup_images/Boucher029.webp
洛可可藝術,Boucher121,音樂和舞蹈 Music and Dance,布雪 Francois Boucher,油彩．畫布 Oil on Canvas,#音樂和舞蹈#Music#and#Dance#Boucher121,孩童,https://www.ss.net.tw/images/product_images/popup_images/Boucher121.webp
浪漫主義,Goya016,維克多．蓋伊 Victor Guye,戈耶 Francisco de Goya,油彩．畫布 Oil on Canvas,#維克多．蓋伊#Victor#Guye#Goya016,孩童,https://www.ss.net.tw/images/product_images/popup_images/Goya016.webp
洛可可藝術,Boucher078,兩姐妹 The Two Sisters,布雪 Francois Boucher,油彩．畫布 Oil on Canvas,#兩姐妹#The#Two#Sisters#Boucher078,孩童,https://www.ss.net.tw/images/product_images/popup_images/Boucher078.webp
洛可可藝術,Gainsborough078,茅斯的孩子們 The Marsham Children,根茲巴羅 Thomas Gainsborough,油彩．畫布 Oil on Canvas,#茅斯的孩子們#The#Marsham#Children#Gainsborough078,孩童,https://www.ss.net.tw/images/product_images/popup_images/Gainsborough078.webp
巴洛克藝術,Hals011,男孩與魯特琴 Boy with a Lute,哈爾斯 Frans Hals,油彩．畫布 Oil on Canvas,#男孩與魯特琴#Boy#with#Lute#Hals011,孩童,https://www.ss.net.tw/images/product_images/popup_images/Hals011.webp
印象主義,Renoir151,瑪高特布拉德 Margot Berard,雷諾瓦 Pierre Auguste Renoir,油彩．畫布 Oil on Canvas,#瑪高特布拉德#Margot#Berard#Renoir151,孩童,https://www.ss.net.tw/images/product_images/popup_images/Renoir151.webp
印象主義,Renoir038,跳繩的女孩 Girl with a Jump Rope,雷諾瓦 Pierre Auguste Renoir,油彩．畫布 Oil on Canvas,#跳繩的女孩#Girl#with#Jump#Rope#Renoir038,孩童,https://www.ss.net.tw/images/product_images/popup_images/7177_01594562246.webp
拉菲爾前派,Millais020,"女孩和獵狐犬 A girl, and a Fox Terrier, Dog",米雷 John Everett Millais,油彩．畫布 Oil on Canvas,#女孩和獵狐犬#girl#and#Fox#Terrier#Dog#Millais020,孩童,https://www.ss.net.tw/images/product_images/popup_images/5052_01551310671.webp
印象主義,Renoir210,盥洗 La Toilette,雷諾瓦 Pierre Auguste Renoir,油彩．畫布 Oil on Canvas,#Toilette#Renoir210,孩童,https://www.ss.net.tw/images/product_images/popup_images/Renoir210.webp
拉菲爾前派,Millais040,連隊之子 L’Enfant du Regiment,米雷 John Everett Millais,油彩．畫布 Oil on Canvas,#連隊之子#L’Enfant#Regiment#Millais040,孩童,https://www.ss.net.tw/images/product_images/popup_images/Millais040.webp
洛可可藝術,Boucher040,秋天 Autumn,布雪 Francois Boucher,油彩．畫布 Oil on Canvas,#Autumn#Boucher040,孩童,https://www.ss.net.tw/images/product_images/popup_images/Boucher040.webp
浪漫主義,Goya033,男孩爬樹 Boys Climbing a Tree,戈耶 Francisco de Goya,油彩．畫布 Oil on Canvas,#男孩爬樹#Boys#Climbing#Tree#Goya033,孩童,https://www.ss.net.tw/images/product_images/popup_images/Goya033.webp
學院藝術,Bouguereau033,笛子演奏家 Joueur De Flute,鮑格雷奧 William Adolphe Bouguereau,油彩．畫布 Oil on Canvas,#笛子演奏家#Joueur#Flute#Bouguereau033,孩童,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau033.webp
印象主義,Renoir109,保羅．哈威蘭肖像 Portrait Of Paul Haviland,雷諾瓦 Pierre Auguste Renoir,油彩．畫布 Oil on Canvas,#保羅．哈威蘭肖像#Portrait#Paul#Haviland#Renoir109,孩童,https://www.ss.net.tw/images/product_images/popup_images/Renoir109.webp
學院藝術,Bouguereau102,小哄騙 A Little Coaxing,鮑格雷奧 William Adolphe Bouguereau,油彩．畫布 Oil on Canvas,#小哄騙#Little#Coaxing#Bouguereau102,孩童,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau102.webp
學院藝術,Bouguereau042,釣青蛙 Fishing For Frogs,鮑格雷奧 William Adolphe Bouguereau,油彩．畫布 Oil on Canvas,#釣青蛙#Fishing#For#Frogs#Bouguereau042,孩童,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau042.webp
印象主義,Whistler061,灰和綠的和諧 Harmony in Grey and Green: Miss Cicely Alexander,惠斯特 James Abbott McNeill Whistler,油彩．畫布 Oil on Canvas,#灰和綠的和諧#Harmony#Grey#and#Green:#Miss#Cicely#Alexander#Whistler061,孩童,https://www.ss.net.tw/images/product_images/popup_images/Whistler061.webp
印象主義,Cassatt048,整理頭髮的女孩 Girl arranging her hair,卡莎特 Mary Cassatt,油彩．畫布 Oil on Canvas,#整理頭髮的女孩#Girl#arranging#her#hair#Cassatt048,孩童,https://www.ss.net.tw/images/product_images/popup_images/Cassatt048.webp
洛可可藝術,Boucher087,小朝聖者 The Little Pilgrim,布雪 Francois Boucher,油彩．畫布 Oil on Canvas,#小朝聖者#The#Little#Pilgrim#Boucher087,孩童,https://www.ss.net.tw/images/product_images/popup_images/Boucher087.webp
學院藝術,Bouguereau060,雛菊 Daisies,鮑格雷奧 William Adolphe Bouguereau,油彩．畫布 Oil on Canvas,#Daisies#Bouguereau060,孩童,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau060.webp
學院藝術,Bouguereau026,泉水旁 At the Fountain,鮑格雷奧 William Adolphe Bouguereau,油彩．畫布 Oil on Canvas,#泉水旁#the#Fountain#Bouguereau026,孩童,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau026.webp
學院藝術,Bouguereau068,遠離家鄉 Far from Home,鮑格雷奧 William Adolphe Bouguereau,油彩．畫布 Oil on Canvas,#遠離家鄉#Far#from#Home#Bouguereau068,孩童,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau068.webp
巴洛克藝術,Dyck017,王子與公主 William II. Prince of Orange and Princess Henrietta Mart Stuart. daughter of Charles I of England,戴克 Anthony van Dyck,油彩．畫布 Oil on Canvas,#王子與公主#William#II.#Prince#Orange#and#Princess#Henrietta#Mart#Stuart.#daughter#Charles#England#Dyck017,孩童,https://www.ss.net.tw/images/product_images/popup_images/Dyck017.webp
拉菲爾前派,Millais010,哀思 Pensive,米雷 John Everett Millais,油彩．畫布 Oil on Canvas,#Pensive#Millais010,孩童,https://www.ss.net.tw/images/product_images/popup_images/5042_01551310952.webp
印象主義,Manet011,群花中男孩 Boy in Flowers (Jaques Hoschede),馬奈 Edouard Manet,油彩．畫布 Oil on Canvas,#群花中男孩#Boy#Flowers#Jaques#Hoschede#Manet011,孩童,https://www.ss.net.tw/images/product_images/popup_images/Manet011.webp
浪漫主義,Goya024,貝比多 Jose Costa y Bonells. Called Pepito,戈耶 Francisco de Goya,油彩．畫布 Oil on Canvas,#貝比多#Jose#Costa#Bonells.#Called#Pepito#Goya024,孩童,https://www.ss.net.tw/images/product_images/popup_images/Goya024.webp
人物,Elsley001,春之頌 The Joy of Spring,亞瑟．約翰．埃斯利 Arthur John Elsley,油彩．畫布 Oil on Canvas,#春之頌#The#Joy#Spring#Elsley001,孩童,https://www.ss.net.tw/images/product_images/popup_images/9350_01543033032.webp
洛可可藝術,Reynolds028,純真年代 The Age of Innocence,雷諾茲 Sir Joshua Reynolds,油彩．畫布 Oil on Canvas,#純真年代#The#Age#Innocence#Reynolds028,孩童,https://www.ss.net.tw/images/product_images/popup_images/Reynolds028.webp
寫實主義,Corot161,草原上的兩姐妹 Les deux soeurs dans la prairie,柯洛 Jean Baptiste Camille Corot,油彩．畫布 Oil on Canvas,#草原上的兩姐妹#Les#deux#soeurs#dans#prairie#Corot161,孩童,https://www.ss.net.tw/images/product_images/popup_images/Corot161.webp
矯飾主義,Bronzino027,加齊亞．德．美第奇肖像 Garzia de’Medici,布隆津諾 Agnolo Bronzino,油彩．畫板 Oil on panel,#加齊亞．德．美第奇肖像#Garzia#de’Medici#Bronzino027,孩童,https://www.ss.net.tw/images/product_images/popup_images/Bronzino027.webp
印象主義,Whistler011,和諧的黃色和金色：黃金女孩 - 康妮．吉爾克里斯特 Harmony in Yellow and Gold：The Gold Girl - Connie Gilchrist,惠斯特 James Abbott McNeill Whistler,油彩．畫布 Oil on Canvas,#和諧的黃色和金色：黃金女孩#康妮．吉爾克里斯特#Harmony#Yellow#and#Gold：The#Gold#Girl#Connie#Gilchrist#Whistler011,孩童,https://www.ss.net.tw/images/product_images/popup_images/Whistler011.webp
印象主義,Cassatt037,小女孩玩毛線球 Jeune fille jouant avec une pelote de laine,卡莎特 Mary Cassatt,油彩．畫布 Oil on Canvas,#小女孩玩毛線球#Jeune#fille#jouant#avec#une#pelote#laine#Cassatt037,孩童,https://www.ss.net.tw/images/product_images/popup_images/Cassatt037.webp
表現主義,Modigliani018,穿水手服的男孩 Boy in Sailor Suit,蒙地利亞尼 Amedeo Modigliani,油彩．畫布 Oil on Canvas,#穿水手服的男孩#Boy#Sailor#Suit#Modigliani018,孩童,https://www.ss.net.tw/images/product_images/popup_images/5299_01549700791.webp
寫實主義,Daumier023,兒童遊戲 Une ronde d’enfants (Enfants dansant en rond—Ronde de jeunes filles),杜米爾 Honore Daumier,油彩．炭粉．畫板 oil and charcoal on cradled panel,#兒童遊戲#Une#ronde#d’enfants#Enfants#dansant#rond—Ronde#jeunes#filles#Daumier023,孩童,https://www.ss.net.tw/images/product_images/popup_images/Daumier023.webp
寫實主義,Corot118,好奇小姑娘 The Curious Little Girl,柯洛 Jean Baptiste Camille Corot,油彩．木板 Oil on wood,#好奇小姑娘#The#Curious#Little#Girl#Corot118,孩童,https://www.ss.net.tw/images/product_images/popup_images/Corot118.webp
拉菲爾前派,Millais007,二次佈道 My Second Sermon,米雷 John Everett Millais,油彩．畫布 Oil on Canvas,#二次佈道#Second#Sermon#Millais007,孩童,https://www.ss.net.tw/images/product_images/popup_images/Millais007.webp
洛可可藝術,Reynolds046,喬治亞娜．斯賓塞小姐像 Portrait of Lady Georgiana Spencer,雷諾茲 Sir Joshua Reynolds,油彩．畫布 Oil on Canvas,#喬治亞娜．斯賓塞小姐像#Portrait#Lady#Georgiana#Spencer#Reynolds046,孩童,https://www.ss.net.tw/images/product_images/popup_images/Reynolds046.webp
洛可可藝術,Gainsborough080,蘇珊娜加德納小姐像 Miss Susanna Gardiner,根茲巴羅 Thomas Gainsborough,油彩．畫布 Oil on Canvas,#蘇珊娜加德納小姐像#Miss#Susanna#Gardiner#Gainsborough080,孩童,https://www.ss.net.tw/images/product_images/popup_images/Gainsborough080.webp
洛可可藝術,Gainsborough049,村舍兒童 Cottage Children,根茲巴羅 Thomas Gainsborough,油彩．畫布 Oil on Canvas,#村舍兒童#Cottage#Children#Gainsborough049,孩童,https://www.ss.net.tw/images/product_images/popup_images/Gainsborough049.webp
洛可可藝術,Gainsborough063,孩子與貓 A Child with a Cat,根茲巴羅 Thomas Gainsborough,油彩．畫布 Oil on Canvas,#孩子與貓#Child#with#Cat#Gainsborough063,孩童,https://www.ss.net.tw/images/product_images/popup_images/Gainsborough063.webp
洛可可藝術,Gainsborough013,藍衣少年 The Blue Page,根茲巴羅 Thomas Gainsborough,油彩．畫布 Oil on Canvas,#藍衣少年#The#Blue#Page#Gainsborough013,孩童,https://www.ss.net.tw/images/product_images/popup_images/Gainsborough013.webp
洛可可藝術,Greuze005,年輕女孩肖像 Portrait of a Young Girl,格樂茲 Jean Baptiste Greuze,油彩．畫布 Oil on Canvas,#年輕女孩肖像#Portrait#Young#Girl#Greuze005,孩童,https://www.ss.net.tw/images/product_images/popup_images/Greuze005.webp
印象主義,Cassatt006,粉紅色腰帶 The Pink Sash ( Ellen Mary Cassatt ),卡莎特 Mary Cassatt,粉臘．紙 pastel on paper,#粉紅色腰帶#The#Pink#Sash#Ellen#Mary#Cassatt#Cassatt006,孩童,https://www.ss.net.tw/images/product_images/popup_images/Cassatt006.webp
印象主義,Cassatt044,加德納和愛倫．瑪麗卡莎特 Gardner and Ellen Mary Cassatt,卡莎特 Mary Cassatt,油彩．畫布 Oil on Canvas,#加德納和愛倫．瑪麗卡莎特#Gardner#and#Ellen#Mary#Cassatt#Cassatt044,孩童,https://www.ss.net.tw/images/product_images/popup_images/Cassatt044.webp
洛可可藝術,Gainsborough027,女孩與櫻桃的景觀肖像 Portrait of a Girl with Cherries. Sitting in a Landscape,根茲巴羅 Thomas Gainsborough,油彩．畫布 Oil on Canvas,#女孩與櫻桃的景觀肖像#Portrait#Girl#with#Cherries.#Sitting#Landscape#Gainsborough027,孩童,https://www.ss.net.tw/images/product_images/popup_images/Gainsborough027.webp
洛可可藝術,Hogarth024,女孩頭部的研習 Study of a Girl’s Head,霍加斯 William Hogarth,油彩．畫布 Oil on Canvas,#女孩頭部的研習#Study#Girl’s#Head#Hogarth024,孩童,https://www.ss.net.tw/images/product_images/popup_images/Hogarth024.webp
印象主義,Manet085,男孩拿劍 Boy with a Sword,馬奈 Edouard Manet,油彩．畫布 Oil on Canvas,#男孩拿劍#Boy#with#Sword#Manet085,孩童,https://www.ss.net.tw/images/product_images/popup_images/Manet085.webp
印象主義,Cassatt026,戴著大粉色蝴蝶結帽子的女孩 Girl in a Bonnet Tied with a Large Pink Bow,卡莎特 Mary Cassatt,油彩．畫布 Oil on Canvas,#戴著大粉色蝴蝶結帽子的女孩#Girl#Bonnet#Tied#with#Large#Pink#Bow#Cassatt026,孩童,https://www.ss.net.tw/images/product_images/popup_images/Cassatt026.webp
寫實主義,Corot111,孩童肖像 Portrait of a Child,柯洛 Jean Baptiste Camille Corot,油彩．木板 Oil on wood,#孩童肖像#Portrait#Child#Corot111,孩童,https://www.ss.net.tw/images/product_images/popup_images/Corot111.webp
洛可可藝術,Gainsborough033,約翰．希思科特 Master John Heathcote,根茲巴羅 Thomas Gainsborough,油彩．畫布 Oil on Canvas,#約翰．希思科特#Master#John#Heathcote#Gainsborough033,孩童,https://www.ss.net.tw/images/product_images/popup_images/Gainsborough033.webp
巴洛克藝術,Dyck023,查爾斯一世的三個孩子 Portrait of the Three Eldest Children of Charles I,戴克 Anthony van Dyck,油彩．畫布 Oil on Canvas,#查爾斯一世的三個孩子#Portrait#the#Three#Eldest#Children#Charles#Dyck023,孩童,https://www.ss.net.tw/images/product_images/popup_images/Dyck023.webp
洛可可藝術,Greuze011,熟睡的孩子 A Sleeping Child,格樂茲 Jean Baptiste Greuze,油彩．畫板 Oil on panel,#熟睡的孩子#Sleeping#Child#Greuze011,孩童,https://www.ss.net.tw/images/product_images/popup_images/Greuze011.webp
立體派,Laurencin004,女孩 Les petites filles,羅蘭珊 Marie Laurencin,水彩 Watercolor,#Les#petites#filles#Laurencin004,孩童,https://www.ss.net.tw/images/product_images/popup_images/Laurencin004.webp
浪漫主義,Goya055,男孩拉姆 Boy on a Ram,戈耶 Francisco de Goya,油彩．畫布 Oil on Canvas,#男孩拉姆#Boy#Ram#Goya055,孩童,https://www.ss.net.tw/images/product_images/popup_images/Goya055.webp
寫實主義,Corot138,義大利農村男孩 Italian Peasant Boy,柯洛 Jean Baptiste Camille Corot,油彩．紙板 Oil on cardboard,#義大利農村男孩#Italian#Peasant#Boy#Corot138,孩童,https://www.ss.net.tw/images/product_images/popup_images/Corot138.webp
印象主義,Cassatt024,穿橙色禮服的瑪高特 Margot in Orange Dress,卡莎特 Mary Cassatt,粉彩．紙．畫布 Pastel on wove paper. mounted on canvas,#穿橙色禮服的瑪高特#Margot#Orange#Dress#Cassatt024,孩童,https://www.ss.net.tw/images/product_images/popup_images/Cassatt024.webp
印象主義,Whistler058,藍色和桃紅：小小的藍色帽子 Blue and Coral：The Little Blue Bonnet,惠斯特 James Abbott McNeill Whistler,油彩．畫布 Oil on Canvas,#藍色和桃紅：小小的藍色帽子#Blue#and#Coral：The#Little#Bonnet#Whistler058,孩童,https://www.ss.net.tw/images/product_images/popup_images/Whistler058.webp
洛可可藝術,Reynolds074,薩姆爾的呼喚 The Calling of Samuel,雷諾茲 Sir Joshua Reynolds,油彩．畫布 Oil on Canvas,#薩姆爾的呼喚#The#Calling#Samuel#Reynolds074,孩童,https://www.ss.net.tw/images/product_images/popup_images/Reynolds074.webp
立體派,Laurencin055,兒童的遊戲 Jeux d’enfants,羅蘭珊 Marie Laurencin,油彩．畫布 Oil on Canvas,#兒童的遊戲#Jeux#d’enfants#Laurencin055,孩童,https://www.ss.net.tw/images/product_images/popup_images/Laurencin055.webp
巴洛克藝術,Hals055,歌唱的男孩與長笛 Singing Boy with Flute,哈爾斯 Frans Hals,油彩．畫布 Oil on Canvas,#歌唱的男孩與長笛#Singing#Boy#with#Flute#Hals055,孩童,https://www.ss.net.tw/images/product_images/popup_images/Hals055.webp
洛可可藝術,Greuze020,男孩肖像 Portrait of a Boy,格樂茲 Jean Baptiste Greuze,油彩．畫布 Oil on Canvas,#男孩肖像#Portrait#Boy#Greuze020,孩童,https://www.ss.net.tw/images/product_images/popup_images/Greuze020.webp
洛可可藝術,Reynolds060,威爾斯親王之女 Georgiana Augusta Frederica Seymour. Later Lady Charles Bentick,雷諾茲 Sir Joshua Reynolds,油彩．畫布 Oil on Canvas,#威爾斯親王之女#Georgiana#Augusta#Frederica#Seymour.#Later#Lady#Charles#Bentick#Reynolds060,孩童,https://www.ss.net.tw/images/product_images/popup_images/Reynolds060.webp
新藝術派,Mucha022,雀巢的嬰兒食品 Nestle ’s Food for Infants,慕夏 Alphonse Mucha,版畫 Lithograph,#雀巢的嬰兒食品#Nestle#Food#for#Infants#Mucha022,家庭,https://www.ss.net.tw/images/product_images/popup_images/Mucha022.webp
立體派,Picasso027,悲劇 The Tragedy,畢卡索 Pablo Picasso,油彩．畫布 Oil on Canvas,#The#Tragedy#Picasso027,家庭,https://www.ss.net.tw/images/product_images/popup_images/Picasso027.webp
寫實主義,Millet031,母親和小孩 Mother and Child,米勒 Jean Francois Millet,油彩．畫布 Oil on Canvas,#母親和小孩#Mother#and#Child#Millet031,家庭,https://www.ss.net.tw/images/product_images/popup_images/Millet031.webp
寫實主義,Millet026,第一步 First Steps,米勒 Jean Francois Millet,粉蠟．紙 Pastel on paper,#第一步#First#Steps#Millet026,家庭,https://www.ss.net.tw/images/product_images/popup_images/Millet026.webp
印象主義,Renoir009,平臺上 Two Sisters ( On the Terrace ),雷諾瓦 Pierre Auguste Renoir,油彩．畫布 Oil on Canvas,#平臺上#Two#Sisters#the#Terrace#Renoir009,家庭,https://www.ss.net.tw/images/product_images/popup_images/7148_01548336433.webp
表現主義,Munch006,牽掛 Anxiety,孟克 Edvard Munch,油彩．畫布 Oil on Canvas,#Anxiety#Munch006,家庭,https://www.ss.net.tw/images/product_images/popup_images/Munch006.webp
表現主義,RousseauH002,婚禮 The Wedding,盧梭 Henri Rousseau,油彩．畫布 Oil on Canvas,#The#Wedding#RousseauH002,家庭,https://www.ss.net.tw/images/product_images/popup_images/RousseauH002.webp
